,movie_title,movie_id,tags
1100,The Interview,tt2788710,comedy assassination attempt communist dictatorship dictator exploding helicopter finger bitten off jamesfranco randallpark andersholm evangoldberg
1101,The Warrior's Way,tt1032751,action fantasy western bullet time explosion knife throwing throwing a knife violence tonycox dong-gunjang jedbrophy sngmoolee
1102,Micmacs,tt1149361,action comedy crime bullet contortionist gag humor human cannonball revenge omarsy danyboon andrédussollier jean-pierrejeunet
1103,8 Mile,tt0298203,drama music competition contest friend self expression white rapper mekhiphifer omarbensonmiller evanjones curtishanson
1104,A Knight's Tale,tt0183790,action adventure romance chaucer jousting knight medieval times tournament heathledger rufussewell bérénicebejo brianhelgeland
1105,The Medallion,tt0288045,action comedy fantasy hong kong interpol medallion ship tough cop juliansands leeevans anthonychau-sangwong gordonchan
1106,The Sixth Sense,tt0167404,drama mystery thriller able to see the dead ghost plot twist psychic surprise ending brucewillis haleyjoelosment oliviawilliams m.nightshyamalan
1107,Man on a Ledge,tt1568338,action crime thriller detective diamond hotel police rooftop robertclohessy mandygonzalez j.smith-cameron asgerleth
1108,The Big Year,tt1053810,comedy alaska birding competition migration storm joelmchale kevinpollak jobethwilliams davidfrankel
1109,The Karate Kid,tt0087538,action drama family sport apartment bully fight karate master martinkove williamzabka williambassett johng.avildsen
1110,American Hustle,tt1800241,crime drama based on true story con artist drunk wife fbi investigation scam jenniferlawrence christianbale bradleycooper davido.russell
1111,The Proposal,tt1041829,comedy drama romance alaska deportation father son relationship male objectification sitka alaska ryanreynolds deniso'hare craigt.nelson annefletcher
1112,Double Jeopardy,tt0150377,crime mystery thriller blood murder sex scene wrongful arrest wrongful conviction brucegreenwood annabethgish brucecampbell bruceberesford
1113,Back to the Future Part II,tt0096874,adventure comedy sci-fi alternate timeline same actor playing two characters simultaneously on screen second part year 2015 younger version of character leathompson jeffreyweissman thomasf.wilson robertzemeckis
1114,Lucy,tt2872732,action sci-fi thriller brain capacity drugs fictional drug one woman army tough girl scarlettjohansson morganfreeman amrwaked lucbesson
1115,Fifty Shades of Grey,tt2322441,drama romance female frontal nudity female nudity perversion sex scene spanking jenniferehle lukegrimes callumrennie samtaylor-johnson
1116,Spy Kids 3-D: Game Over,tt0338459,action adventure comedy family sci-fi mission spy surfing trapped virtual reality sylvesterstallone salmahayek alexapenavega robertrodriguez
1117,A Time to Kill,tt0117913,crime drama thriller african american court law mississippi trial kevinspacey matthewmcconaughey oliverplatt joelschumacher
1118,Cheaper by the Dozen,tt0349205,comedy family 9 year old house illinois new job vomiting tomwelling alysonstoner bonniehunt shawnlevy
1119,Lone Survivor,tt1091191,action biography drama thriller war courage navy seal outnumbered shot multiple times survival jerryferrara scottelrod danbilzerian peterberg
1120,A League of Their Own,tt0104694,comedy drama sport baseball friend oregon rivalry softball tomhanks loripetty rosieo'donnell pennymarshall
1121,The Conjuring 2,tt3065204,horror mystery thriller based on supposedly true story house paranormal investigating psychic second part javierbotet franceso'connor robinatkindownes jameswan
1122,The Social Network,tt1285016,biography drama competitiveness creator entrepreneur facebook intellectual property andrewgarfield dustinfitzsimons marcellalentz-pope davidfincher
1123,He's Just Not That Into You,tt1001508,comedy drama romance advertising bar dating lingerie slip six word title carmenperez sabrinarevelle sachikoishida kenkwapis
1124,Scary Movie 4,tt0362120,comedy female nudity male nudity parody reference to myspace sequel beaumirchoff carmenelectra reginahall davidzucker
1125,Scream 3,tt0134084,horror mystery death ghostface murder scream survivor kellyrutherford rogerjackson nancyo'dell wescraven
1126,Back to the Future Part III,tt0099088,adventure comedy sci-fi western band dog letter time machine tombstone leathompson jeffreyweissman thomasf.wilson robertzemeckis
1127,Get Hard,tt2561572,comedy crime camera focus on female butt gay bar millionaire singing in a car two word title willferrell alisonbrie craigt.nelson etancohen
1128,Bram Stoker's Dracula,tt0103874,fantasy horror romance dracula horror movie remake maze monster sex vampire keanureeves anthonyhopkins garyoldman francisfordcoppola
1129,Julie & Julia,tt1135503,biography drama romance american blog book cook cooking merylstreep marylynnrajskub vanessaferlito noraephron
1130,42,tt0453562,biography drama sport baseball baseball player brooklyn dodgers major league baseball racism harrisonford christophermeloni nicolebeharie brianhelgeland
1131,The Talented Mr. Ripley,tt0134119,crime drama thriller 1950s italy mistaken identity nudity sociopath philipseymourhoffman mattdamon jackdavenport anthonyminghella
1132,Dumb and Dumber To,tt2096672,comedy adoption highway travel road trip sequel stupidity billmurray kathleenturner robriggle bobbyfarrelly
1133,Eight Below,tt0397313,adventure drama family antarctica dog siberian husky sled dog survival paulwalker brucegreenwood wendycrewson frankmarshall
1134,The Intern,tt2361509,comedy drama reference to ben affleck reference to brad pitt reference to george clooney reference to jack nicholson website robertdeniro annehathaway renerusso nancymeyers
1135,Ride Along 2,tt2869728,action comedy computer hacker crime boss detective drugs wedding oliviamunn nadinevelazquez brucemcgill timstory
1136,The Last of the Mohicans,tt0104691,action adventure drama romance war 18th century based on novel colonel french and indian war revenge wesstudi terrykinney ericschweig michaelmann
1137,Ray,tt0350258,biography drama music 1950s 1960s racism rhythm and blues singer bokeemwoodbine curtisarmstrong harrylennix taylorhackford
1138,Sin City,tt0401792,crime thriller anthology corruption hearing characters thoughts neo noir night rosariodawson powersboothe jasondouglas frankmiller
1139,Vantage Point,tt0443274,crime drama mystery thriller explosion multiple perspectives president secret service shooting dennisquaid edgarramírez williamhurt petetravis
1140,"I Love You, Man",tt1155056,comedy romance bromance friend gay brother homosexual subtext wedding j.k.simmons jonfavreau janecurtin johnhamburg
1141,Shallow Hal,tt0256380,comedy drama fantasy romance dying friend inner beauty love self help guru jasonalexander brucemcgill susanward bobbyfarrelly
1142,JFK,tt0102138,drama history thriller death gay slur homosexuality investigation president sallykirkland jayo.sanders cherylpenland oliverstone
1143,Big Momma's House 2,tt0421729,comedy crime cheerleading fbi fbi agent nanny undercover chloëgracemoretz nialong marisolnichols johnwhitesell
1144,The Mexican,tt0236493,adventure comedy crime romance curse hostage mexico pistol vomiting j.k.simmons bradpitt juliaroberts goreverbinski
1145,17 Again,tt0974661,comedy drama family fantasy romance adult as child father son relationship high school student janitor school matthewperry hunterparrish thomaslennon burrsteers
1146,The Other Woman,tt2203939,comedy romance beach house blonde bombshell cheating husband revenge wife meets mistress donjohnson kateupton davidthornton nickcassavetes
1147,The Final Destination,tt1144884,horror attempted suicide car crash collapsing scaffold overflowing bathtub tooth knocked out kristaallen andrewfiscella shantelvansanten davidr.ellis
1148,Bridge of Spies,tt3682448,drama history thriller cia cold war lawyer negotiation spy tomhanks markrylance amyryan stevenspielberg
1149,Behind Enemy Lines,tt0159273,action drama thriller war battle massacre navigator navy rescue joaquimdealmeida davidkeith samjaeger johnmoore
1150,Shall We Dance,tt0358135,comedy drama romance dance dance competition dance lesson love teacher lisaannwalter nickcannon omarbensonmiller peterchelsom
1151,Small Soldiers,tt0122718,action adventure comedy family sci-fi action figure battle computer military toy kirstendunst denisleary robertpicardo joedante
1152,Spawn,tt0120177,action horror based on comic based on comic book dark hero image comics superhero michaeljaiwhite frankwelker mikohughes marka.z.dippé
1153,The Count of Monte Cristo,tt0245844,action adventure drama romance thriller count escape island revenge sailor henrycavill jamesfrain michaelwincott kevinreynolds
1154,The Lincoln Lawyer,tt1189340,crime drama thriller defense attorney defense lawyer lawyer plot twist prostitute matthewmcconaughey margaritalevieva francesfisher bradfurman
1155,Unknown,tt1401152,action mystery thriller agriculture airport amnesia nurse scientist liamneeson franklangella aidanquinn jaumecollet-serra
1156,The Prestige,tt0482571,drama mystery sci-fi thriller illusion magician obsession rivalry secret christianbale hughjackman scarlettjohansson christophernolan
1157,Horrible Bosses 2,tt2170439,comedy crime kidnapping reference to franz beckenbauer scene during end credits second part singing in a car kevinspacey christophwaltz lindsaysloane seananders
1158,Escape from Planet Earth,tt0765446,adventure animation comedy family sci-fi alien cult film mission control product placement rescue brendanfraser paulscheer jonathanmorganheit calbrunker
1159,Apocalypto,tt0472043,action adventure drama thriller jaguar mayan solar eclipse tribe village rudyyoungblood daliahernández jonathanbrewer melgibson
1160,The Living Daylights,tt0093428,action adventure thriller british agent defection escape kgb soviet general joedonbaker desmondllewelyn artmalik johnglen
1161,Predators,tt1424381,action adventure sci-fi thriller kicked in the face martial arts punched in the face strong female character woman punching a man tophergrace alicebraga derekmears nimródantal
1162,Legal Eagles,tt0091396,comedy crime romance judicial judiciary lawyer murder painting briandennehy debrawinger roscoeleebrowne ivanreitman
1163,Secret Window,tt0363988,mystery thriller adultery extramarital affair infidelity unfaithfulness writer johnnydepp charless.dutton timothyhutton davidkoepp
1164,The Lake House,tt0410297,drama fantasy romance house lake letter love across time parallel time keanureeves dylanwalsh ebonmoss-bachrach alejandroagresti
1165,The Skeleton Key,tt0397101,horror mystery thriller attic bound and gagged hoodoo secret southern gothic genarowlands deneentyler joybryant iainsoftley
1166,The Odd Life of Timothy Green,tt1462769,comedy drama family fantasy dodgeball portrait soccer soccer game young love jennifergarner odeyarush common peterhedges
